Date Time, Water Level, Sigma, I, L 
2012-05-21 20:00,-0.145,0.002,0,0
2012-05-21 21:00,0.066,0.003,0,0
2012-05-21 22:00,0.295,0.003,0,0
2012-05-21 23:00,0.521,0.003,0,0
2012-05-22 00:00,0.682,0.002,0,0
2012-05-22 01:00,0.770,0.001,0,0
2012-05-22 02:00,0.733,0.002,0,0
2012-05-22 03:00,0.547,0.002,0,0
2012-05-22 04:00,0.342,0.004,0,0
2012-05-22 05:00,0.101,0.003,0,0
2012-05-22 06:00,-0.081,0.002,0,0
2012-05-22 07:00,-0.201,0.002,0,0
2012-05-22 08:00,-0.227,0.002,0,0
2012-05-22 09:00,-0.116,0.002,0,0
2012-05-22 10:00,0.040,0.003,0,0
2012-05-22 11:00,0.228,0.003,0,0
2012-05-22 12:00,0.380,0.002,0,0
2012-05-22 13:00,0.473,0.002,0,0
2012-05-22 14:00,0.457,0.002,0,0
2012-05-22 15:00,0.322,0.002,0,0
2012-05-22 16:00,0.122,0.004,0,0
2012-05-22 17:00,-0.063,0.003,0,0
2012-05-22 18:00,-0.234,0.002,0,0
2012-05-22 19:00,-0.308,0.002,0,0
2012-05-22 20:00,-0.258,0.002,0,0
2012-05-22 21:00,-0.092,0.003,0,0
2012-05-22 22:00,0.112,0.003,0,0
2012-05-22 23:00,0.302,0.003,0,0
2012-05-23 00:00,0.502,0.002,0,0
2012-05-23 01:00,0.664,0.001,0,0
2012-05-23 02:00,0.705,0.001,0,0
2012-05-23 03:00,0.643,0.002,0,0
2012-05-23 04:00,0.434,0.003,0,0
2012-05-23 05:00,0.203,0.003,0,0
2012-05-23 06:00,0.013,0.003,0,0
2012-05-23 07:00,-0.179,0.002,0,0
2012-05-23 08:00,-0.226,0.002,0,0
2012-05-23 09:00,-0.242,0.001,1,0
2012-05-23 10:00,-0.164,0.009,1,0
2012-05-23 11:00,-0.012,0.001,1,0
2012-05-23 12:00,0.191,0.004,1,0
2012-05-23 13:00,0.352,0.004,0,0
2012-05-23 14:00,0.473,0.002,0,0
2012-05-23 15:00,0.498,0.003,0,0
2012-05-23 16:00,0.148,0.002,0,0
2012-05-23 17:00,-0.012,0.002,0,0
2012-05-23 18:00,-0.155,0.005,0,0
2012-05-23 19:00,-0.293,0.002,0,0
2012-05-23 20:00,-0.340,0.001,0,0
2012-05-23 21:00,-0.240,0.004,0,0
2012-05-23 22:00,-0.032,0.002,0,0
2012-05-23 23:00,0.138,0.004,0,0
2012-05-24 00:00,0.349,0.002,0,0
2012-05-24 01:00,0.558,0.001,0,0
2012-05-24 02:00,0.713,0.005,0,0
2012-05-24 03:00,0.689,0.001,0,0
2012-05-24 04:00,0.517,0.004,0,0
2012-05-24 05:00,0.284,0.003,0,0
2012-05-24 06:00,0.077,0.003,0,0
2012-05-24 07:00,-0.116,0.003,0,0
2012-05-24 08:00,-0.247,0.001,0,0
2012-05-24 09:00,-0.288,0.001,0,0
2012-05-24 10:00,-0.257,0.000,0,0
2012-05-24 11:00,-0.148,0.003,0,0
2012-05-24 12:00,0.051,0.003,0,0
2012-05-24 13:00,0.249,0.003,0,0
2012-05-24 14:00,0.389,0.001,0,0
2012-05-24 15:00,0.398,0.001,0,0
2012-05-24 16:00,0.277,0.002,0,0
2012-05-24 17:00,0.091,0.003,0,0
2012-05-24 18:00,-0.075,0.003,0,0
2012-05-24 19:00,-0.224,0.004,0,0
2012-05-24 20:00,-0.326,0.002,0,0
2012-05-24 21:00,-0.333,0.002,0,0
2012-05-24 22:00,-0.226,0.003,0,0
2012-05-24 23:00,-0.029,0.003,0,0
2012-05-25 00:00,0.179,0.003,0,0
2012-05-25 01:00,0.393,0.002,0,0
2012-05-25 02:00,0.552,0.002,0,0
2012-05-25 03:00,0.615,0.001,0,0
2012-05-25 04:00,0.574,0.003,0,0
2012-05-25 05:00,0.379,0.003,0,0
2012-05-25 06:00,0.202,0.004,0,0
2012-05-25 07:00,-0.027,0.003,0,0
2012-05-25 08:00,-0.212,0.002,0,0
2012-05-25 09:00,-0.332,0.001,0,0
2012-05-25 10:00,-0.356,0.001,0,0
2012-05-25 11:00,-0.280,0.001,0,0
2012-05-25 12:00,-0.123,0.003,0,0
2012-05-25 13:00,0.086,0.003,0,0
2012-05-25 14:00,0.257,0.003,0,0
2012-05-25 15:00,0.371,0.003,0,0
2012-05-25 16:00,0.357,0.005,0,0
2012-05-25 17:00,0.241,0.005,0,0
2012-05-25 18:00,0.068,0.004,0,0
2012-05-25 19:00,-0.096,0.003,0,0
2012-05-25 20:00,-0.242,0.005,0,0
2012-05-25 21:00,-0.347,0.003,0,0
2012-05-25 22:00,-0.307,0.003,0,0
2012-05-25 23:00,-0.186,0.003,0,0
2012-05-26 00:00,-0.010,0.003,0,0
2012-05-26 01:00,0.202,0.003,0,0
2012-05-26 02:00,0.420,0.003,0,0
2012-05-26 03:00,0.568,0.002,0,0
2012-05-26 04:00,0.615,0.002,0,0
2012-05-26 05:00,0.567,0.002,0,0
2012-05-26 06:00,0.413,0.001,0,0
2012-05-26 07:00,0.199,0.004,0,0
2012-05-26 08:00,0.015,0.003,0,0
2012-05-26 09:00,-0.163,0.001,0,0
2012-05-26 10:00,-0.249,0.002,0,0
2012-05-26 11:00,-0.264,0.002,0,0
2012-05-26 12:00,-0.163,0.004,0,0
2012-05-26 13:00,0.018,0.006,0,0
2012-05-26 14:00,0.221,0.006,0,0
2012-05-26 15:00,0.411,0.005,0,0
2012-05-26 16:00,0.491,0.005,0,0
2012-05-26 17:00,0.465,0.007,0,0
2012-05-26 18:00,0.319,0.006,0,0
2012-05-26 19:00,0.175,0.006,0,0
2012-05-26 20:00,-0.003,0.004,0,0
2012-05-26 21:00,-0.160,0.005,0,0
2012-05-26 22:00,-0.215,0.003,0,0
2012-05-26 23:00,-0.198,0.004,0,0
2012-05-27 00:00,-0.088,0.003,0,0
2012-05-27 01:00,0.121,0.004,0,0
2012-05-27 02:00,0.325,0.002,0,0
2012-05-27 03:00,0.518,0.002,0,0
2012-05-27 04:00,0.629,0.001,0,0
2012-05-27 05:00,0.641,0.001,0,0
2012-05-27 06:00,0.534,0.002,0,0
2012-05-27 07:00,0.348,0.002,0,0
2012-05-27 08:00,0.155,0.004,0,0
2012-05-27 09:00,-0.037,0.002,0,0
2012-05-27 10:00,-0.173,0.002,0,0
2012-05-27 11:00,-0.252,0.001,0,0
2012-05-27 12:00,-0.236,0.001,0,0
2012-05-27 13:00,-0.123,0.002,0,0
2012-05-27 14:00,0.045,0.003,0,0
2012-05-27 15:00,0.244,0.002,0,0
2012-05-27 16:00,0.398,0.003,0,0
2012-05-27 17:00,0.475,0.004,0,0
2012-05-27 18:00,0.429,0.003,0,0
2012-05-27 19:00,0.264,0.003,0,0
2012-05-27 20:00,0.073,0.003,0,0
2012-05-27 21:00,-0.092,0.003,0,0
2012-05-27 22:00,-0.228,0.002,0,0
2012-05-27 23:00,-0.273,0.002,0,0
2012-05-28 00:00,-0.221,0.002,0,0
2012-05-28 01:00,-0.078,0.002,0,0
2012-05-28 02:00,0.100,0.003,0,0
2012-05-28 03:00,0.295,0.003,0,0
2012-05-28 04:00,0.465,0.002,0,0
2012-05-28 05:00,0.539,0.001,0,0
2012-05-28 06:00,0.515,0.001,0,0
2012-05-28 07:00,0.338,0.002,0,0
2012-05-28 08:00,0.155,0.003,0,0
2012-05-28 09:00,-0.006,0.002,0,0
2012-05-28 10:00,-0.183,0.003,0,0
2012-05-28 11:00,-0.313,0.001,0,0
2012-05-28 12:00,-0.353,0.001,0,0
2012-05-28 13:00,-0.314,0.002,0,0
2012-05-28 14:00,-0.158,0.002,0,0
2012-05-28 15:00,0.082,0.003,0,0
2012-05-28 16:00,0.267,0.005,0,0
2012-05-28 17:00,0.407,0.002,0,0
2012-05-28 18:00,0.461,0.001,0,0
2012-05-28 19:00,0.396,0.002,0,0
2012-05-28 20:00,0.228,0.004,0,0
2012-05-28 21:00,0.068,0.002,0,0
2012-05-28 22:00,-0.099,0.003,0,0
2012-05-28 23:00,-0.258,0.002,0,0
2012-05-29 00:00,-0.346,0.001,0,0
2012-05-29 01:00,-0.303,0.002,0,0
2012-05-29 02:00,-0.142,0.002,0,0
2012-05-29 03:00,0.051,0.003,0,0
2012-05-29 04:00,0.247,0.003,0,0
2012-05-29 05:00,0.398,0.002,0,0
2012-05-29 06:00,0.465,0.001,0,0
2012-05-29 07:00,0.431,0.002,0,0
2012-05-29 08:00,0.272,0.002,0,0
2012-05-29 09:00,0.084,0.002,0,0
2012-05-29 10:00,-0.126,0.002,0,0
2012-05-29 11:00,-0.307,0.002,0,0
2012-05-29 12:00,-0.456,0.002,0,0
2012-05-29 13:00,-0.465,0.001,0,0
2012-05-29 14:00,-0.397,0.002,0,0
2012-05-29 15:00,-0.203,0.003,0,0
2012-05-29 16:00,0.016,0.003,0,0
2012-05-29 17:00,0.243,0.003,0,0
2012-05-29 18:00,0.403,0.002,0,0
2012-05-29 19:00,0.469,0.002,0,0
2012-05-29 20:00,0.441,0.002,0,0
2012-05-29 21:00,0.265,0.004,0,0
2012-05-29 22:00,0.057,0.003,0,0
2012-05-29 23:00,-0.169,0.002,0,0
2012-05-30 00:00,-0.332,0.001,0,0
2012-05-30 01:00,-0.399,0.001,0,0
2012-05-30 02:00,-0.344,0.002,0,0
2012-05-30 03:00,-0.204,0.003,0,0
2012-05-30 04:00,-0.009,0.003,0,0
2012-05-30 05:00,0.218,0.002,0,0
2012-05-30 06:00,0.367,0.002,0,0
2012-05-30 07:00,0.444,0.002,0,0
2012-05-30 08:00,0.421,0.001,0,0
2012-05-30 09:00,0.266,0.002,0,0
2012-05-30 10:00,0.059,0.002,0,0
2012-05-30 11:00,-0.076,0.002,0,0
2012-05-30 12:00,-0.278,0.002,0,0
2012-05-30 13:00,-0.314,0.003,0,0
2012-05-30 14:00,-0.380,0.004,0,0
2012-05-30 15:00,-0.161,0.008,0,0
2012-05-30 16:00,0.060,0.004,0,0
2012-05-30 17:00,0.295,0.003,0,0
2012-05-30 18:00,0.521,0.003,0,0
2012-05-30 19:00,0.676,0.002,0,0
2012-05-30 20:00,0.597,0.005,0,0
2012-05-30 21:00,0.231,0.004,0,0
2012-05-30 22:00,0.125,0.004,0,0
2012-05-30 23:00,0.103,0.004,0,0
2012-05-31 00:00,-0.049,0.003,0,0
2012-05-31 01:00,-0.304,0.003,0,0
2012-05-31 02:00,-0.451,0.001,0,0
2012-05-31 03:00,-0.432,0.002,0,0
2012-05-31 04:00,-0.280,0.003,0,0
2012-05-31 05:00,-0.042,0.004,0,0
2012-05-31 06:00,0.247,0.003,0,0
2012-05-31 07:00,0.417,0.001,0,0
2012-05-31 08:00,0.419,0.001,0,0
2012-05-31 09:00,0.367,0.002,0,0
2012-05-31 10:00,0.241,0.001,0,0
2012-05-31 11:00,0.091,0.003,0,0
2012-05-31 12:00,-0.141,0.003,0,0
2012-05-31 13:00,-0.347,0.003,0,0
2012-05-31 14:00,-0.500,0.002,0,0
2012-05-31 15:00,-0.505,0.001,0,0
2012-05-31 16:00,-0.334,0.004,0,0
2012-05-31 17:00,-0.038,0.004,0,0
2012-05-31 18:00,0.247,0.002,0,0
2012-05-31 19:00,0.497,0.003,0,0
2012-05-31 20:00,0.646,0.002,0,0
2012-05-31 21:00,0.725,0.002,0,0
2012-05-31 22:00,0.704,0.003,0,0
2012-05-31 23:00,0.518,0.003,0,0
2012-06-01 00:00,0.285,0.004,0,0
2012-06-01 01:00,0.021,0.005,0,0
2012-06-01 02:00,-0.192,0.002,0,0
2012-06-01 03:00,-0.339,0.000,0,0
2012-06-01 04:00,-0.309,0.001,0,0
2012-06-01 05:00,-0.165,0.003,0,0
2012-06-01 06:00,0.067,0.003,0,0
2012-06-01 07:00,0.265,0.002,0,0
2012-06-01 08:00,0.435,0.002,0,0
2012-06-01 09:00,0.505,0.001,0,0
2012-06-01 10:00,0.485,0.002,0,0
2012-06-01 11:00,0.318,0.003,0,0
2012-06-01 12:00,0.081,0.004,0,0
2012-06-01 13:00,-0.157,0.003,0,0
2012-06-01 14:00,-0.377,0.005,0,0
2012-06-01 15:00,-0.510,0.001,0,0
2012-06-01 16:00,-0.465,0.003,0,0
2012-06-01 17:00,-0.305,0.004,0,0
2012-06-01 18:00,-0.008,0.004,0,0
2012-06-01 19:00,0.293,0.005,0,0
2012-06-01 20:00,0.564,0.004,0,0
2012-06-01 21:00,0.767,0.003,0,0
2012-06-01 22:00,0.871,0.003,0,0
2012-06-01 23:00,0.835,0.003,0,0
2012-06-02 00:00,0.584,0.005,0,0
2012-06-02 01:00,0.369,0.003,0,0
2012-06-02 02:00,0.053,0.004,0,0
2012-06-02 03:00,-0.165,0.003,0,0
2012-06-02 04:00,-0.303,0.003,0,0
2012-06-02 05:00,-0.314,0.002,0,0
2012-06-02 06:00,-0.178,0.004,0,0
2012-06-02 07:00,0.046,0.005,0,0
2012-06-02 08:00,0.276,0.004,0,0
2012-06-02 09:00,0.445,0.001,0,0
2012-06-02 10:00,0.542,0.001,0,0
2012-06-02 11:00,0.483,0.003,0,0
2012-06-02 12:00,0.298,0.004,0,0
2012-06-02 13:00,0.062,0.004,0,0
2012-06-02 14:00,-0.216,0.003,0,0
2012-06-02 15:00,-0.395,0.003,0,0
2012-06-02 16:00,-0.547,0.001,0,0
2012-06-02 17:00,-0.478,0.003,0,0
2012-06-02 18:00,-0.266,0.004,0,0
2012-06-02 19:00,0.034,0.003,0,0
2012-06-02 20:00,0.342,0.005,0,0
2012-06-02 21:00,0.612,0.004,0,0
2012-06-02 22:00,0.837,0.002,0,0
2012-06-02 23:00,0.915,0.001,0,0
2012-06-03 00:00,0.870,0.003,0,0
2012-06-03 01:00,0.592,0.004,0,0
2012-06-03 02:00,0.302,0.004,0,0
2012-06-03 03:00,0.011,0.003,0,0
2012-06-03 04:00,-0.239,0.002,0,0
2012-06-03 05:00,-0.372,0.001,0,0
2012-06-03 06:00,-0.373,0.001,0,0
2012-06-03 07:00,-0.203,0.002,0,0
2012-06-03 08:00,0.052,0.003,0,0
2012-06-03 09:00,0.331,0.002,0,0
2012-06-03 10:00,0.530,0.002,0,0
2012-06-03 11:00,0.639,0.001,0,0
2012-06-03 12:00,0.596,0.001,0,0
2012-06-03 13:00,0.378,0.003,0,0
2012-06-03 14:00,0.137,0.003,0,0
2012-06-03 15:00,-0.123,0.003,0,0
2012-06-03 16:00,-0.337,0.002,0,0
2012-06-03 17:00,-0.474,0.002,0,0
2012-06-03 18:00,-0.436,0.002,0,0
2012-06-03 19:00,-0.239,0.003,0,0
2012-06-03 20:00,0.070,0.005,0,0
2012-06-03 21:00,0.395,0.007,0,0
2012-06-03 22:00,0.702,0.004,0,0
2012-06-03 23:00,0.920,0.003,0,0
2012-06-04 00:00,0.992,0.002,0,0
2012-06-04 01:00,0.914,0.004,0,0
2012-06-04 02:00,0.628,0.005,0,0
2012-06-04 03:00,0.338,0.005,0,0
2012-06-04 04:00,0.007,0.005,0,0
2012-06-04 05:00,-0.204,0.003,0,0
2012-06-04 06:00,-0.357,0.002,0,0
2012-06-04 07:00,-0.359,0.002,0,0
2012-06-04 08:00,-0.254,0.003,0,0
2012-06-04 09:00,0.018,0.004,0,0
2012-06-04 10:00,0.320,0.004,0,0
2012-06-04 11:00,0.520,0.003,0,0
2012-06-04 12:00,0.610,0.002,0,0
2012-06-04 13:00,0.585,0.003,0,0
2012-06-04 14:00,0.388,0.003,0,0
2012-06-04 15:00,0.134,0.003,0,0
2012-06-04 16:00,-0.156,0.003,0,0
2012-06-04 17:00,-0.355,0.006,0,0
2012-06-04 18:00,-0.483,0.002,0,0
2012-06-04 19:00,-0.413,0.003,0,0
2012-06-04 20:00,-0.203,0.005,0,0
2012-06-04 21:00,0.121,0.006,0,0
2012-06-04 22:00,0.449,0.003,0,0
2012-06-04 23:00,0.733,0.003,0,0
2012-06-05 00:00,0.925,0.002,0,0
2012-06-05 01:00,1.016,0.001,0,0
2012-06-05 02:00,0.958,0.004,0,0
2012-06-05 03:00,0.661,0.006,0,0
2012-06-05 04:00,0.338,0.004,0,0
2012-06-05 05:00,0.072,0.004,0,0
2012-06-05 06:00,-0.146,0.003,0,0
2012-06-05 07:00,-0.297,0.001,0,0
2012-06-05 08:00,-0.275,0.002,0,0
2012-06-05 09:00,-0.071,0.004,0,0
2012-06-05 10:00,0.193,0.002,0,0
2012-06-05 11:00,0.447,0.002,0,0
2012-06-05 12:00,0.686,0.001,0,0
2012-06-05 13:00,0.765,0.001,0,0
2012-06-05 14:00,0.688,0.001,0,0
2012-06-05 15:00,0.468,0.003,0,0
2012-06-05 16:00,0.231,0.003,0,0
2012-06-05 17:00,-0.047,0.004,0,0
2012-06-05 18:00,-0.216,0.003,0,0
2012-06-05 19:00,-0.304,0.001,0,0
2012-06-05 20:00,-0.242,0.004,0,0
2012-06-05 21:00,-0.100,0.003,0,0
2012-06-05 22:00,0.191,0.005,0,0
2012-06-05 23:00,0.514,0.004,0,0
2012-06-06 00:00,0.804,0.004,0,0
2012-06-06 01:00,1.025,0.001,0,0
2012-06-06 02:00,1.095,0.001,0,0
2012-06-06 03:00,0.970,0.005,0,0
2012-06-06 04:00,0.662,0.004,0,0
2012-06-06 05:00,0.407,0.003,0,0
2012-06-06 06:00,0.158,0.003,0,0
2012-06-06 07:00,-0.033,0.002,0,0
2012-06-06 08:00,-0.188,0.002,0,0
2012-06-06 09:00,-0.179,0.001,0,0
2012-06-06 10:00,-0.017,0.003,0,0
2012-06-06 11:00,0.242,0.004,0,0
2012-06-06 12:00,0.513,0.004,0,0
2012-06-06 13:00,0.716,0.002,0,0
2012-06-06 14:00,0.799,0.001,0,0
2012-06-06 15:00,0.772,0.005,0,0
2012-06-06 16:00,0.510,0.003,0,0
2012-06-06 17:00,0.264,0.004,0,0
2012-06-06 18:00,0.020,0.003,0,0
2012-06-06 19:00,-0.186,0.003,0,0
2012-06-06 20:00,-0.273,0.002,0,0
2012-06-06 21:00,-0.228,0.003,0,0
2012-06-06 22:00,-0.000,0.002,0,0
2012-06-06 23:00,0.255,0.005,0,0
2012-06-07 00:00,0.567,0.003,0,0
2012-06-07 01:00,0.836,0.003,0,0
2012-06-07 02:00,0.997,0.003,0,0
2012-06-07 03:00,1.027,0.001,0,0
2012-06-07 04:00,0.884,0.003,0,0
2012-06-07 05:00,0.614,0.003,0,0
2012-06-07 06:00,0.376,0.004,0,0
2012-06-07 07:00,0.079,0.002,0,0
2012-06-07 08:00,-0.120,0.002,0,0
2012-06-07 09:00,-0.250,0.001,0,0
2012-06-07 10:00,-0.224,0.001,0,0
2012-06-07 11:00,-0.052,0.003,0,0
2012-06-07 12:00,0.219,0.004,0,0
2012-06-07 13:00,0.463,0.003,0,0
2012-06-07 14:00,0.655,0.002,0,0
2012-06-07 15:00,0.704,0.002,0,0
2012-06-07 16:00,0.606,0.002,0,0
2012-06-07 17:00,0.407,0.002,0,0
2012-06-07 18:00,0.168,0.002,0,0
2012-06-07 19:00,-0.034,0.003,0,0
2012-06-07 20:00,-0.229,0.003,0,0
2012-06-07 21:00,-0.309,0.003,0,0
2012-06-07 22:00,-0.258,0.002,0,0
2012-06-07 23:00,-0.041,0.005,0,0
2012-06-08 00:00,0.244,0.004,0,0
2012-06-08 01:00,0.532,0.004,0,0
2012-06-08 02:00,0.749,0.003,0,0
2012-06-08 03:00,0.860,0.002,0,0
2012-06-08 04:00,0.857,0.002,0,0
2012-06-08 05:00,0.671,0.003,0,0
2012-06-08 06:00,0.412,0.004,0,0
2012-06-08 07:00,0.164,0.003,0,0
2012-06-08 08:00,-0.090,0.004,0,0
2012-06-08 09:00,-0.291,0.002,0,0
2012-06-08 10:00,-0.360,0.001,0,0
2012-06-08 11:00,-0.285,0.001,0,0
2012-06-08 12:00,-0.089,0.004,0,0
2012-06-08 13:00,0.172,0.003,0,0
2012-06-08 14:00,0.391,0.003,0,0
2012-06-08 15:00,0.525,0.001,0,0
2012-06-08 16:00,0.574,0.002,0,0
2012-06-08 17:00,0.483,0.003,0,0
2012-06-08 18:00,0.300,0.003,0,0
2012-06-08 19:00,0.078,0.004,0,0
2012-06-08 20:00,-0.141,0.003,0,0
2012-06-08 21:00,-0.318,0.002,0,0
2012-06-08 22:00,-0.373,0.001,0,0
2012-06-08 23:00,-0.310,0.003,0,0
2012-06-09 00:00,-0.107,0.004,0,0
2012-06-09 01:00,0.159,0.003,0,0
2012-06-09 02:00,0.403,0.003,0,0
2012-06-09 03:00,0.612,0.002,0,0
2012-06-09 04:00,0.706,0.001,0,0
2012-06-09 05:00,0.674,0.003,0,0
2012-06-09 06:00,0.486,0.004,0,0
2012-06-09 07:00,0.243,0.003,0,0
2012-06-09 08:00,0.004,0.003,0,0
2012-06-09 09:00,-0.224,0.002,0,0
2012-06-09 10:00,-0.358,0.002,0,0
2012-06-09 11:00,-0.395,0.001,0,0
2012-06-09 12:00,-0.279,0.002,0,0
2012-06-09 13:00,-0.089,0.003,0,0
2012-06-09 14:00,0.137,0.003,0,0
2012-06-09 15:00,0.365,0.003,0,0
2012-06-09 16:00,0.499,0.002,0,0
2012-06-09 17:00,0.546,0.002,0,0
2012-06-09 18:00,0.458,0.004,0,0
2012-06-09 19:00,0.257,0.004,0,0
2012-06-09 20:00,0.062,0.004,0,0
2012-06-09 21:00,-0.152,0.004,0,0
2012-06-09 22:00,-0.274,0.001,0,0
2012-06-09 23:00,-0.311,0.002,0,0
2012-06-10 00:00,-0.251,0.002,0,0
2012-06-10 01:00,-0.066,0.002,0,0
2012-06-10 02:00,0.150,0.004,0,0
2012-06-10 03:00,0.373,0.003,0,0
2012-06-10 04:00,0.519,0.002,0,0
2012-06-10 05:00,0.593,0.001,0,0
2012-06-10 06:00,0.534,0.003,0,0
2012-06-10 07:00,0.353,0.003,0,0
2012-06-10 08:00,0.109,0.003,0,0
2012-06-10 09:00,-0.115,0.002,0,0
2012-06-10 10:00,-0.301,0.002,0,0
2012-06-10 11:00,-0.426,0.001,0,0
2012-06-10 12:00,-0.430,0.001,0,0
2012-06-10 13:00,-0.309,0.002,0,0
2012-06-10 14:00,-0.097,0.003,0,0
2012-06-10 15:00,0.130,0.003,0,0
2012-06-10 16:00,0.328,0.003,0,0
2012-06-10 17:00,0.454,0.002,0,0
2012-06-10 18:00,0.468,0.002,0,0
2012-06-10 19:00,0.376,0.003,0,0
2012-06-10 20:00,0.197,0.003,0,0
2012-06-10 21:00,0.012,0.002,0,0
2012-06-10 22:00,-0.187,0.002,0,0
2012-06-10 23:00,-0.295,0.001,0,0
2012-06-11 00:00,-0.340,0.001,0,0
2012-06-11 01:00,-0.260,0.002,0,0
2012-06-11 02:00,-0.089,0.003,0,0
2012-06-11 03:00,0.121,0.003,0,0
2012-06-11 04:00,0.319,0.003,0,0
2012-06-11 05:00,0.453,0.001,0,0
2012-06-11 06:00,0.512,0.001,0,0
2012-06-11 07:00,0.460,0.002,0,0
2012-06-11 08:00,0.254,0.002,0,0
